id,code_insee,mjo,annee_semaine
VEL019,59512.0,74.0,2014_42
VEL021,59560.0,121.0,2014_42
VEL022,59599.0,74.0,2014_42
VEL023,59599.0,123.0,2014_42
VEL024,59009.0,36.0,2014_42
VEL027,59636.0,38.0,2014_42
VEL028,59350.0,772.0,2014_42
VEL039,59410.0,260.0,2014_42
VEL028,59350.0,679.0,2014_43
VEL028,59350.0,913.0,2014_44
VEL001,59017.0,91.0,2014_45
VEL002,59090.0,64.0,2014_45
VEL003,59128.0,30.0,2014_45
VEL004,59152.0,190.0,2014_45
VEL005,59163.0,176.0,2014_45
VEL006,59256.0,48.0,2014_45
VEL007,59286.0,143.0,2014_45
VEL008,59303.0,20.0,2014_45
VEL012,59350.0,1145.0,2014_45
VEL014,59350.0,604.0,2014_45
VEL016,59355.0,138.0,2014_45
VEL017,59508.0,74.0,2014_45
VEL018,59512.0,58.0,2014_45
VEL019,59512.0,65.0,2014_45
VEL021,59560.0,99.0,2014_45
VEL022,59599.0,65.0,2014_45
VEL023,59599.0,89.0,2014_45
VEL024,59009.0,30.0,2014_45
VEL027,59636.0,29.0,2014_45
VEL028,59350.0,663.0,2014_45
VEL039,59410.0,224.0,2014_45
VEL001,59017.0,96.0,2014_46
VEL002,59090.0,88.0,2014_46
VEL003,59128.0,34.0,2014_46
VEL004,59152.0,157.0,2014_46
VEL005,59163.0,211.0,2014_46
VEL006,59256.0,52.0,2014_46
VEL007,59286.0,150.0,2014_46
VEL008,59303.0,25.0,2014_46
VEL012,59350.0,1151.0,2014_46
VEL014,59350.0,654.0,2014_46
VEL016,59355.0,148.0,2014_46
VEL017,59508.0,86.0,2014_46
VEL018,59512.0,61.0,2014_46
VEL019,59512.0,84.0,2014_46
VEL021,59560.0,94.0,2014_46
VEL022,59599.0,69.0,2014_46
VEL023,59599.0,90.0,2014_46
VEL024,59009.0,27.0,2014_46
VEL027,59636.0,41.0,2014_46
VEL028,59350.0,737.0,2014_46
VEL039,59410.0,225.0,2014_46
VEL001,59017.0,90.0,2014_47
VEL002,59090.0,64.0,2014_47
VEL003,59128.0,38.0,2014_47
VEL004,59152.0,174.0,2014_47
VEL005,59163.0,213.0,2014_47
VEL006,59256.0,54.0,2014_47
VEL007,59286.0,171.0,2014_47
VEL008,59303.0,22.0,2014_47
VEL012,59350.0,1236.0,2014_47
VEL014,59350.0,688.0,2014_47
VEL016,59355.0,151.0,2014_47
VEL017,59508.0,82.0,2014_47
VEL018,59512.0,60.0,2014_47
VEL019,59512.0,85.0,2014_47
VEL021,59560.0,119.0,2014_47
VEL022,59599.0,68.0,2014_47
VEL023,59599.0,94.0,2014_47
VEL024,59009.0,23.0,2014_47
VEL027,59636.0,39.0,2014_47
VEL028,59350.0,802.0,2014_47
VEL039,59410.0,223.0,2014_47
VEL001,59017.0,81.0,2014_48
VEL002,59090.0,54.0,2014_48
VEL003,59128.0,34.0,2014_48
VEL004,59152.0,176.0,2014_48
VEL005,59163.0,200.0,2014_48
VEL006,59256.0,43.0,2014_48
VEL007,59286.0,156.0,2014_48
VEL008,59303.0,21.0,2014_48
VEL012,59350.0,1202.0,2014_48
VEL014,59350.0,660.0,2014_48
VEL016,59355.0,160.0,2014_48
VEL017,59508.0,70.0,2014_48
VEL018,59512.0,53.0,2014_48
VEL019,59512.0,72.0,2014_48
VEL021,59560.0,97.0,2014_48
VEL022,59599.0,55.0,2014_48
VEL023,59599.0,88.0,2014_48
VEL024,59009.0,21.0,2014_48
VEL027,59636.0,33.0,2014_48
VEL028,59350.0,784.0,2014_48
VEL039,59410.0,217.0,2014_48
VEL001,59017.0,124.0,2014_49
VEL002,59090.0,34.0,2014_49
VEL003,59128.0,32.0,2014_49
VEL004,59152.0,122.0,2014_49
VEL005,59163.0,165.0,2014_49
VEL006,59256.0,28.0,2014_49
VEL007,59286.0,138.0,2014_49
VEL008,59303.0,16.0,2014_49
VEL012,59350.0,1111.0,2014_49
VEL014,59350.0,528.0,2014_49
VEL016,59355.0,158.0,2014_49
VEL017,59508.0,69.0,2014_49
VEL018,59512.0,53.0,2014_49
VEL019,59512.0,62.0,2014_49
VEL021,59560.0,76.0,2014_49
VEL022,59599.0,56.0,2014_49
VEL023,59599.0,92.0,2014_49
VEL024,59009.0,30.0,2014_49
VEL027,59636.0,22.0,2014_49
VEL028,59350.0,631.0,2014_49
VEL039,59410.0,186.0,2014_49
VEL001,59017.0,79.0,2014_50
VEL002,59090.0,36.0,2014_50
VEL003,59128.0,25.0,2014_50
VEL004,59152.0,135.0,2014_50
VEL005,59163.0,122.0,2014_50
VEL006,59256.0,25.0,2014_50
VEL007,59286.0,118.0,2014_50
VEL008,59303.0,28.0,2014_50
VEL012,59350.0,939.0,2014_50
VEL014,59350.0,435.0,2014_50
VEL016,59355.0,147.0,2014_50
VEL017,59508.0,55.0,2014_50
VEL018,59512.0,51.0,2014_50
VEL019,59512.0,52.0,2014_50
VEL021,59560.0,63.0,2014_50
VEL022,59599.0,49.0,2014_50
VEL023,59599.0,77.0,2014_50
VEL024,59009.0,24.0,2014_50
VEL027,59636.0,19.0,2014_50
VEL028,59350.0,913.0,2014_50
VEL039,59410.0,154.0,2014_50
VEL001,59017.0,73.0,2014_51
VEL002,59090.0,34.0,2014_51
VEL003,59128.0,23.0,2014_51
VEL004,59152.0,123.0,2014_51
VEL005,59163.0,126.0,2014_51
VEL006,59256.0,26.0,2014_51
VEL007,59286.0,110.0,2014_51
VEL008,59303.0,16.0,2014_51
VEL012,59350.0,984.0,2014_51
VEL014,59350.0,458.0,2014_51
VEL016,59355.0,139.0,2014_51
VEL017,59508.0,63.0,2014_51
VEL018,59512.0,59.0,2014_51
VEL019,59512.0,49.0,2014_51
VEL021,59560.0,71.0,2014_51
VEL022,59599.0,45.0,2014_51
VEL023,59599.0,71.0,2014_51
VEL024,59009.0,21.0,2014_51
VEL027,59636.0,24.0,2014_51
VEL028,59350.0,605.0,2014_51
VEL039,59410.0,170.0,2014_51
VEL028,59350.0,697.0,2014_52
VEL001,59017.0,60.0,2015_2
VEL002,59090.0,26.0,2015_2
VEL003,59128.0,19.0,2015_2
VEL004,59152.0,105.0,2015_2
VEL005,59163.0,101.0,2015_2
VEL006,59256.0,25.0,2015_2
VEL007,59286.0,97.0,2015_2
VEL008,59303.0,13.0,2015_2
VEL012,59350.0,948.0,2015_2
VEL014,59350.0,418.0,2015_2
VEL017,59508.0,49.0,2015_2
VEL018,59512.0,42.0,2015_2
VEL019,59512.0,41.0,2015_2
VEL021,59560.0,58.0,2015_2
VEL022,59599.0,46.0,2015_2
VEL023,59599.0,76.0,2015_2
VEL024,59009.0,17.0,2015_2
VEL027,59636.0,17.0,2015_2
VEL028,59350.0,707.0,2015_2
VEL039,59410.0,136.0,2015_2
VEL001,59017.0,57.0,2015_3
VEL002,59090.0,38.0,2015_3
VEL003,59128.0,17.0,2015_3
VEL004,59152.0,121.0,2015_3
VEL005,59163.0,104.0,2015_3
VEL006,59256.0,27.0,2015_3
VEL007,59286.0,102.0,2015_3
VEL008,59303.0,13.0,2015_3
VEL012,59350.0,912.0,2015_3
VEL014,59350.0,420.0,2015_3
VEL017,59508.0,50.0,2015_3
VEL018,59512.0,51.0,2015_3
VEL019,59512.0,44.0,2015_3
VEL021,59560.0,59.0,2015_3
VEL022,59599.0,54.0,2015_3
VEL023,59599.0,70.0,2015_3
VEL024,59009.0,28.0,2015_3
VEL027,59636.0,19.0,2015_3
VEL028,59350.0,913.0,2015_3
VEL039,59410.0,160.0,2015_3
VEL001,59017.0,63.0,2015_4
VEL002,59090.0,44.0,2015_4
VEL003,59128.0,23.0,2015_4
VEL004,59152.0,154.0,2015_4
VEL005,59163.0,111.0,2015_4
VEL006,59256.0,31.0,2015_4
VEL007,59286.0,114.0,2015_4
VEL008,59303.0,21.0,2015_4
VEL012,59350.0,982.0,2015_4
VEL014,59350.0,460.0,2015_4
VEL017,59508.0,55.0,2015_4
VEL018,59512.0,56.0,2015_4
VEL019,59512.0,64.0,2015_4
VEL021,59560.0,61.0,2015_4
VEL022,59599.0,44.0,2015_4
VEL023,59599.0,74.0,2015_4
VEL024,59009.0,19.0,2015_4
VEL027,59636.0,19.0,2015_4
VEL028,59350.0,697.0,2015_4
VEL039,59410.0,164.0,2015_4
VEL001,59017.0,59.0,2015_5
VEL002,59090.0,27.0,2015_5
VEL003,59128.0,28.0,2015_5
VEL004,59152.0,138.0,2015_5
VEL005,59163.0,102.0,2015_5
VEL006,59256.0,32.0,2015_5
VEL007,59286.0,96.0,2015_5
VEL008,59303.0,14.0,2015_5
VEL012,59350.0,954.0,2015_5
VEL014,59350.0,417.0,2015_5
VEL017,59508.0,49.0,2015_5
VEL018,59512.0,59.0,2015_5
VEL019,59512.0,43.0,2015_5
VEL021,59560.0,58.0,2015_5
VEL022,59599.0,49.0,2015_5
VEL023,59599.0,77.0,2015_5
VEL024,59009.0,19.0,2015_5
VEL027,59636.0,16.0,2015_5
VEL028,59350.0,662.0,2015_5
VEL039,59410.0,153.0,2015_5
VEL001,59017.0,52.0,2015_6
VEL002,59090.0,34.0,2015_6
VEL003,59128.0,24.0,2015_6
VEL004,59152.0,129.0,2015_6
VEL005,59163.0,96.0,2015_6
VEL006,59256.0,28.0,2015_6
VEL007,59286.0,102.0,2015_6
VEL008,59303.0,10.0,2015_6
VEL012,59350.0,934.0,2015_6
VEL014,59350.0,411.0,2015_6
VEL017,59508.0,49.0,2015_6
VEL018,59512.0,61.0,2015_6
VEL019,59512.0,55.0,2015_6
VEL021,59560.0,66.0,2015_6
VEL022,59599.0,38.0,2015_6
VEL023,59599.0,72.0,2015_6
VEL024,59009.0,20.0,2015_6
VEL027,59636.0,20.0,2015_6
VEL028,59350.0,667.0,2015_6
VEL039,59410.0,146.0,2015_6
VEL001,59017.0,71.0,2015_7
VEL002,59090.0,43.0,2015_7
VEL003,59128.0,27.0,2015_7
VEL004,59152.0,131.0,2015_7
VEL005,59163.0,133.0,2015_7
VEL006,59256.0,36.0,2015_7
VEL007,59286.0,119.0,2015_7
VEL008,59303.0,21.0,2015_7
VEL012,59350.0,1070.0,2015_7
VEL014,59350.0,470.0,2015_7
VEL017,59508.0,58.0,2015_7
VEL018,59512.0,60.0,2015_7
VEL019,59512.0,70.0,2015_7
VEL021,59560.0,71.0,2015_7
VEL022,59599.0,43.0,2015_7
VEL023,59599.0,75.0,2015_7
VEL024,59009.0,21.0,2015_7
VEL027,59636.0,33.0,2015_7
VEL028,59350.0,744.0,2015_7
VEL039,59410.0,185.0,2015_7
VEL001,59017.0,62.0,2015_8
VEL002,59090.0,41.0,2015_8
VEL003,59128.0,23.0,2015_8
VEL004,59152.0,121.0,2015_8
VEL005,59163.0,132.0,2015_8
VEL006,59256.0,35.0,2015_8
VEL007,59286.0,110.0,2015_8
VEL008,59303.0,20.0,2015_8
VEL012,59350.0,970.0,2015_8
VEL014,59350.0,462.0,2015_8
VEL017,59508.0,63.0,2015_8
VEL006,59256.0,118.0,2019_22
VEL018,59512.0,64.0,2015_8
VEL019,59512.0,55.0,2015_8
VEL021,59560.0,69.0,2015_8
VEL022,59599.0,48.0,2015_8
VEL023,59599.0,77.0,2015_8
VEL024,59009.0,26.0,2015_8
VEL027,59636.0,24.0,2015_8
VEL028,59350.0,913.0,2015_8
VEL039,59410.0,175.0,2015_8
VEL028,59350.0,605.0,2015_9
VEL028,59350.0,727.0,2015_10
VEL001,59017.0,83.0,2015_11
VEL002,59090.0,91.0,2015_11
VEL003,59128.0,49.0,2015_11
VEL004,59152.0,171.0,2015_11
VEL005,59163.0,236.0,2015_11
VEL006,59256.0,73.0,2015_11
VEL007,59286.0,159.0,2015_11
VEL008,59303.0,28.0,2015_11
VEL012,59350.0,1168.0,2015_11
VEL014,59350.0,690.0,2015_11
VEL017,59508.0,88.0,2015_11
VEL018,59512.0,79.0,2015_11
VEL019,59512.0,94.0,2015_11
VEL021,59560.0,113.0,2015_11
VEL022,59599.0,68.0,2015_11
VEL023,59599.0,107.0,2015_11
VEL024,59009.0,32.0,2015_11
VEL027,59636.0,50.0,2015_11
VEL028,59350.0,1204.0,2015_11
VEL039,59410.0,217.0,2015_11
VEL001,59017.0,78.0,2015_12
VEL002,59090.0,74.0,2015_12
VEL003,59128.0,48.0,2015_12
VEL004,59152.0,158.0,2015_12
VEL005,59163.0,214.0,2015_12
VEL006,59256.0,65.0,2015_12
VEL007,59286.0,164.0,2015_12
VEL008,59303.0,32.0,2015_12
VEL012,59350.0,1176.0,2015_12
VEL014,59350.0,681.0,2015_12
VEL017,59508.0,75.0,2015_12
VEL018,59512.0,83.0,2015_12
VEL019,59512.0,87.0,2015_12
VEL021,59560.0,113.0,2015_12
VEL022,59599.0,60.0,2015_12
VEL023,59599.0,97.0,2015_12
VEL024,59009.0,35.0,2015_12
VEL027,59636.0,39.0,2015_12
VEL028,59350.0,697.0,2015_12
VEL039,59410.0,210.0,2015_12
VEL001,59017.0,75.0,2015_13
VEL002,59090.0,57.0,2015_13
VEL003,59128.0,37.0,2015_13
VEL004,59152.0,135.0,2015_13
VEL005,59163.0,166.0,2015_13
VEL006,59256.0,52.0,2015_13
VEL007,59286.0,129.0,2015_13
VEL008,59303.0,26.0,2015_13
VEL012,59350.0,1023.0,2015_13
VEL014,59350.0,534.0,2015_13
VEL017,59508.0,66.0,2015_13
VEL018,59512.0,79.0,2015_13
VEL019,59512.0,70.0,2015_13
VEL021,59560.0,85.0,2015_13
VEL022,59599.0,62.0,2015_13
VEL023,59599.0,92.0,2015_13
VEL024,59009.0,32.0,2015_13
VEL027,59636.0,31.0,2015_13
VEL028,59350.0,697.0,2015_13
VEL039,59410.0,185.0,2015_13
VEL001,59017.0,62.0,2015_14
VEL002,59090.0,52.0,2015_14
VEL003,59128.0,33.0,2015_14
VEL004,59152.0,126.0,2015_14
VEL005,59163.0,128.0,2015_14
VEL006,59256.0,46.0,2015_14
VEL007,59286.0,120.0,2015_14
VEL008,59303.0,22.0,2015_14
VEL012,59350.0,1000.0,2015_14
VEL014,59350.0,498.0,2015_14
VEL017,59508.0,52.0,2015_14
VEL018,59512.0,90.0,2015_14
VEL019,59512.0,54.0,2015_14
VEL021,59560.0,73.0,2015_14
VEL022,59599.0,51.0,2015_14
VEL023,59599.0,71.0,2015_14
VEL024,59009.0,34.0,2015_14
VEL027,59636.0,22.0,2015_14
VEL028,59350.0,789.0,2015_14
VEL039,59410.0,173.0,2015_14
VEL001,59017.0,98.0,2015_15
VEL002,59090.0,141.0,2015_15
VEL003,59128.0,70.0,2015_15
VEL004,59152.0,183.0,2015_15
VEL005,59163.0,340.0,2015_15
VEL006,59256.0,128.0,2015_15
VEL007,59286.0,196.0,2015_15
VEL008,59303.0,38.0,2015_15
VEL012,59350.0,1356.0,2015_15
VEL014,59350.0,1034.0,2015_15
VEL017,59508.0,150.0,2015_15
VEL018,59512.0,143.0,2015_15
VEL019,59512.0,177.0,2015_15
VEL021,59560.0,159.0,2015_15
VEL022,59599.0,80.0,2015_15
VEL023,59599.0,125.0,2015_15
VEL024,59009.0,52.0,2015_15
VEL027,59636.0,68.0,2015_15
VEL028,59350.0,732.0,2015_15
VEL039,59410.0,278.0,2015_15
VEL001,59017.0,108.0,2015_16
VEL002,59090.0,129.0,2015_16
VEL003,59128.0,69.0,2015_16
VEL004,59152.0,185.0,2015_16
VEL005,59163.0,348.0,2015_16
VEL006,59256.0,113.0,2015_16
VEL007,59286.0,186.0,2015_16
VEL008,59303.0,45.0,2015_16
VEL012,59350.0,1464.0,2015_16
VEL014,59350.0,1015.0,2015_16
VEL017,59508.0,127.0,2015_16
VEL018,59512.0,104.0,2015_16
VEL019,59512.0,126.0,2015_16
VEL021,59560.0,158.0,2015_16
VEL022,59599.0,86.0,2015_16
VEL023,59599.0,122.0,2015_16
VEL024,59009.0,49.0,2015_16
VEL027,59636.0,69.0,2015_16
VEL028,59350.0,697.0,2015_16
VEL039,59410.0,305.0,2015_16
VEL001,59017.0,118.0,2015_17
VEL002,59090.0,121.0,2015_17
VEL003,59128.0,65.0,2015_17
VEL004,59152.0,202.0,2015_17
VEL005,59163.0,342.0,2015_17
VEL006,59256.0,111.0,2015_17
VEL007,59286.0,200.0,2015_17
VEL008,59303.0,43.0,2015_17
VEL012,59350.0,1484.0,2015_17
VEL014,59350.0,1000.0,2015_17
VEL017,59508.0,127.0,2015_17
VEL018,59512.0,110.0,2015_17
VEL019,59512.0,125.0,2015_17
VEL021,59560.0,149.0,2015_17
VEL022,59599.0,89.0,2015_17
VEL023,59599.0,127.0,2015_17
VEL024,59009.0,57.0,2015_17
VEL027,59636.0,60.0,2015_17
VEL028,59350.0,897.0,2015_17
VEL039,59410.0,297.0,2015_17
VEL002,59090.0,79.0,2015_18
VEL004,59152.0,161.0,2015_18
VEL005,59163.0,246.0,2015_18
VEL006,59256.0,85.0,2015_18
VEL008,59303.0,41.0,2015_18
VEL028,59350.0,801.0,2015_18
VEL039,59410.0,213.0,2015_18
VEL002,59090.0,90.0,2015_19
VEL004,59152.0,158.0,2015_19
VEL005,59163.0,233.0,2015_19
VEL006,59256.0,90.0,2015_19
VEL008,59303.0,42.0,2015_19
VEL028,59350.0,659.0,2015_19
VEL039,59410.0,145.0,2015_19
VEL001,59017.0,93.0,2015_20
VEL002,59090.0,146.0,2015_20
VEL003,59128.0,76.0,2015_20
VEL004,59152.0,170.0,2015_20
VEL005,59163.0,307.0,2015_20
VEL006,59256.0,84.0,2015_20
VEL007,59286.0,165.0,2015_20
VEL008,59303.0,35.0,2015_20
VEL012,59350.0,1153.0,2015_20
VEL014,59350.0,830.0,2015_20
VEL017,59508.0,103.0,2015_20
VEL018,59512.0,82.0,2015_20
VEL019,59512.0,117.0,2015_20
VEL021,59560.0,141.0,2015_20
VEL022,59599.0,78.0,2015_20
VEL023,59599.0,114.0,2015_20
VEL024,59009.0,39.0,2015_20
VEL027,59636.0,74.0,2015_20
VEL028,59350.0,846.0,2015_20
VEL039,59410.0,249.0,2015_20
VEL001,59017.0,97.0,2015_21
VEL002,59090.0,125.0,2015_21
VEL003,59128.0,49.0,2015_21
VEL004,59152.0,171.0,2015_21
VEL005,59163.0,252.0,2015_21
VEL006,59256.0,73.0,2015_21
VEL007,59286.0,142.0,2015_21
VEL008,59303.0,23.0,2015_21
VEL012,59350.0,1370.0,2015_21
VEL014,59350.0,823.0,2015_21
VEL017,59508.0,96.0,2015_21
VEL018,59512.0,101.0,2015_21
VEL019,59512.0,99.0,2015_21
VEL021,59560.0,106.0,2015_21
VEL022,59599.0,82.0,2015_21
VEL023,59599.0,118.0,2015_21
VEL024,59009.0,36.0,2015_21
VEL027,59636.0,44.0,2015_21
VEL028,59350.0,697.0,2015_21
VEL039,59410.0,261.0,2015_21
VEL001,59017.0,94.0,2015_22
VEL002,59090.0,147.0,2015_22
VEL003,59128.0,58.0,2015_22
VEL004,59152.0,167.0,2015_22
VEL005,59163.0,303.0,2015_22
VEL006,59256.0,84.0,2015_22
VEL007,59286.0,164.0,2015_22
VEL008,59303.0,39.0,2015_22
VEL012,59350.0,1238.0,2015_22
VEL014,59350.0,835.0,2015_22
VEL017,59508.0,120.0,2015_22
VEL018,59512.0,107.0,2015_22
VEL019,59512.0,132.0,2015_22
VEL021,59560.0,134.0,2015_22
VEL022,59599.0,83.0,2015_22
VEL023,59599.0,116.0,2015_22
VEL006,59256.0,132.0,2019_29
VEL024,59009.0,48.0,2015_22
VEL027,59636.0,61.0,2015_22
VEL028,59350.0,811.0,2015_22
VEL039,59410.0,273.0,2015_22
VEL001,59017.0,108.0,2015_23
VEL002,59090.0,137.0,2015_23
VEL003,59128.0,67.0,2015_23
VEL004,59152.0,178.0,2015_23
VEL005,59163.0,297.0,2015_23
VEL006,59256.0,82.0,2015_23
VEL007,59286.0,167.0,2015_23
VEL008,59303.0,47.0,2015_23
VEL012,59350.0,1477.0,2015_23
VEL014,59350.0,962.0,2015_23
VEL017,59508.0,122.0,2015_23
VEL018,59512.0,107.0,2015_23
VEL019,59512.0,123.0,2015_23
VEL021,59560.0,142.0,2015_23
VEL022,59599.0,91.0,2015_23
VEL023,59599.0,128.0,2015_23
VEL024,59009.0,40.0,2015_23
VEL027,59636.0,65.0,2015_23
VEL028,59350.0,900.0,2015_23
VEL039,59410.0,281.0,2015_23
VEL001,59017.0,117.0,2015_24
VEL002,59090.0,128.0,2015_24
VEL003,59128.0,77.0,2015_24
VEL004,59152.0,201.0,2015_24
VEL005,59163.0,355.0,2015_24
VEL006,59256.0,90.0,2015_24
VEL007,59286.0,189.0,2015_24
VEL008,59303.0,39.0,2015_24
VEL012,59350.0,1547.0,2015_24
VEL014,59350.0,1063.0,2015_24
VEL017,59508.0,129.0,2015_24
VEL018,59512.0,109.0,2015_24
VEL019,59512.0,129.0,2015_24
VEL021,59560.0,168.0,2015_24
VEL022,59599.0,91.0,2015_24
VEL023,59599.0,137.0,2015_24
VEL024,59009.0,50.0,2015_24
VEL027,59636.0,61.0,2015_24
VEL028,59350.0,1010.0,2015_24
VEL039,59410.0,330.0,2015_24
VEL001,59017.0,109.0,2015_25
VEL002,59090.0,164.0,2015_25
VEL003,59128.0,59.0,2015_25
VEL004,59152.0,208.0,2015_25
VEL005,59163.0,353.0,2015_25
VEL006,59256.0,100.0,2015_25
VEL007,59286.0,195.0,2015_25
VEL008,59303.0,39.0,2015_25
VEL012,59350.0,1588.0,2015_25
VEL014,59350.0,986.0,2015_25
VEL017,59508.0,124.0,2015_25
VEL018,59512.0,110.0,2015_25
VEL019,59512.0,144.0,2015_25
VEL021,59560.0,166.0,2015_25
VEL022,59599.0,107.0,2015_25
VEL023,59599.0,154.0,2015_25
VEL024,59009.0,54.0,2015_25
VEL027,59636.0,64.0,2015_25
VEL028,59350.0,697.0,2015_25
VEL039,59410.0,325.0,2015_25
VEL001,59017.0,102.0,2015_26
VEL002,59090.0,176.0,2015_26
VEL003,59128.0,69.0,2015_26
VEL004,59152.0,172.0,2015_26
VEL005,59163.0,294.0,2015_26
VEL006,59256.0,87.0,2015_26
VEL007,59286.0,173.0,2015_26
VEL008,59303.0,34.0,2015_26
VEL012,59350.0,1376.0,2015_26
VEL014,59350.0,937.0,2015_26
VEL017,59508.0,132.0,2015_26
VEL018,59512.0,109.0,2015_26
VEL019,59512.0,126.0,2015_26
VEL021,59560.0,144.0,2015_26
VEL022,59599.0,80.0,2015_26
VEL023,59599.0,188.0,2015_26
VEL024,59009.0,34.0,2015_26
VEL027,59636.0,61.0,2015_26
VEL028,59350.0,923.0,2015_26
VEL039,59410.0,329.0,2015_26
VEL001,59017.0,131.0,2015_27
VEL002,59090.0,194.0,2015_27
VEL003,59128.0,86.0,2015_27
VEL004,59152.0,265.0,2015_27
VEL005,59163.0,404.0,2015_27
VEL006,59256.0,107.0,2015_27
VEL007,59286.0,207.0,2015_27
VEL008,59303.0,43.0,2015_27
VEL012,59350.0,1653.0,2015_27
VEL014,59350.0,1168.0,2015_27
VEL017,59508.0,176.0,2015_27
VEL018,59512.0,121.0,2015_27
VEL019,59512.0,176.0,2015_27
VEL021,59560.0,177.0,2015_27
VEL022,59599.0,82.0,2015_27
VEL023,59599.0,169.0,2015_27
VEL024,59009.0,48.0,2015_27
VEL027,59636.0,74.0,2015_27
VEL028,59350.0,1131.0,2015_27
VEL039,59410.0,376.0,2015_27
VEL028,59350.0,850.0,2015_28
VEL028,59350.0,676.0,2015_29
VEL028,59350.0,765.0,2015_30
VEL028,59350.0,555.0,2015_31
VEL028,59350.0,683.0,2015_32
VEL028,59350.0,585.0,2015_33
VEL028,59350.0,697.0,2015_34
VEL028,59350.0,697.0,2015_35
VEL001,59017.0,101.0,2015_36
VEL002,59090.0,108.0,2015_36
VEL003,59128.0,74.0,2015_36
VEL004,59152.0,189.0,2015_36
VEL005,59163.0,279.0,2015_36
VEL006,59256.0,73.0,2015_36
VEL007,59286.0,154.0,2015_36
VEL008,59303.0,31.0,2015_36
VEL012,59350.0,1386.0,2015_36
VEL014,59350.0,965.0,2015_36
VEL017,59508.0,103.0,2015_36
VEL018,59512.0,110.0,2015_36
VEL019,59512.0,94.0,2015_36
VEL021,59560.0,121.0,2015_36
VEL022,59599.0,96.0,2015_36
VEL023,59599.0,89.0,2015_36
VEL024,59009.0,28.0,2015_36
VEL027,59636.0,54.0,2015_36
VEL028,59350.0,589.0,2015_36
VEL039,59410.0,291.0,2015_36
VEL001,59017.0,113.0,2015_37
VEL002,59090.0,157.0,2015_37
VEL003,59128.0,85.0,2015_37
VEL004,59152.0,226.0,2015_37
VEL005,59163.0,356.0,2015_37
VEL006,59256.0,108.0,2015_37
VEL007,59286.0,206.0,2015_37
VEL008,59303.0,49.0,2015_37
VEL012,59350.0,1642.0,2015_37
VEL014,59350.0,1098.0,2015_37
VEL017,59508.0,120.0,2015_37
VEL018,59512.0,120.0,2015_37
VEL019,59512.0,117.0,2015_37
VEL021,59560.0,159.0,2015_37
VEL022,59599.0,117.0,2015_37
VEL023,59599.0,129.0,2015_37
VEL024,59009.0,34.0,2015_37
VEL027,59636.0,60.0,2015_37
VEL028,59350.0,501.0,2015_37
VEL039,59410.0,320.0,2015_37
VEL001,59017.0,90.0,2015_38
VEL002,59090.0,82.0,2015_38
VEL003,59128.0,33.0,2015_38
VEL004,59152.0,175.0,2015_38
VEL005,59163.0,212.0,2015_38
VEL006,59256.0,38.0,2015_38
VEL007,59286.0,135.0,2015_38
VEL008,59303.0,34.0,2015_38
VEL012,59350.0,1391.0,2015_38
VEL014,59350.0,724.0,2015_38
VEL016,59355.0,42.0,2015_38
VEL017,59508.0,63.0,2015_38
VEL018,59512.0,104.0,2015_38
VEL019,59512.0,76.0,2015_38
VEL021,59560.0,105.0,2015_38
VEL022,59599.0,85.0,2015_38
VEL023,59599.0,96.0,2015_38
VEL024,59009.0,26.0,2015_38
VEL027,59636.0,27.0,2015_38
VEL028,59350.0,389.0,2015_38
VEL039,59410.0,230.0,2015_38
VEL001,59017.0,102.0,2015_39
VEL002,59090.0,110.0,2015_39
VEL003,59128.0,52.0,2015_39
VEL004,59152.0,208.0,2015_39
VEL005,59163.0,250.0,2015_39
VEL006,59256.0,62.0,2015_39
VEL007,59286.0,149.0,2015_39
VEL008,59303.0,28.0,2015_39
VEL012,59350.0,1178.0,2015_39
VEL014,59350.0,799.0,2015_39
VEL015,59350.0,505.0,2015_39
VEL016,59355.0,256.0,2015_39
VEL017,59508.0,83.0,2015_39
VEL018,59512.0,101.0,2015_39
VEL019,59512.0,86.0,2015_39
VEL021,59560.0,135.0,2015_39
VEL022,59599.0,60.0,2015_39
VEL023,59599.0,101.0,2015_39
VEL024,59009.0,44.0,2015_39
VEL027,59636.0,39.0,2015_39
VEL028,59350.0,428.0,2015_39
VEL039,59410.0,261.0,2015_39
VEL001,59017.0,127.0,2015_40
VEL002,59090.0,139.0,2015_40
VEL003,59128.0,49.0,2015_40
VEL004,59152.0,219.0,2015_40
VEL005,59163.0,320.0,2015_40
VEL006,59256.0,80.0,2015_40
VEL007,59286.0,185.0,2015_40
VEL008,59303.0,34.0,2015_40
VEL012,59350.0,1497.0,2015_40
VEL014,59350.0,977.0,2015_40
VEL015,59350.0,565.0,2015_40
VEL016,59355.0,280.0,2015_40
VEL017,59508.0,97.0,2015_40
VEL018,59512.0,112.0,2015_40
VEL019,59512.0,115.0,2015_40
VEL021,59560.0,136.0,2015_40
VEL022,59599.0,100.0,2015_40
VEL023,59599.0,139.0,2015_40
VEL024,59009.0,47.0,2015_40
VEL027,59636.0,46.0,2015_40
VEL028,59350.0,479.0,2015_40
VEL039,59410.0,296.0,2015_40
VEL001,59017.0,103.0,2015_41
VEL002,59090.0,99.0,2015_41
VEL003,59128.0,44.0,2015_41
VEL004,59152.0,207.0,2015_41
VEL005,59163.0,222.0,2015_41
